Gene Name	Young -Dox	Young +Dox	Sen -Dox	Sen +Dox
UGT2B17	0	0	0.64	1.08
UGT2B10	0	0	0	0
UGT2A3	0	0	0	0
UGT2A3	0	0	0	0
UGT2B7	0	0	0	1.08
UGT2B11	0	0	0	0
UGT2B11	0	0	0	0
UGT2B28	0.8	0	0	0
UGT2B4	0	0	0.64	0
UGT2A2	0.8	0	1.27	0
UGT2A2	0.8	0	1.27	0
SULT1B1	0	0	0	1.08
SULT1E1	0	0.81	0.64	0
CSN1S1	0	0	0.64	0
CSN2	0	0	0	0
STATH	0	0	0	0
HTN3	0	0	0	0
HTN1	0	0	0.64	0
CSN1S2AP	0	0.81	0	0
CSN1S2BP	0	0.81	1.27	0
C4orf40	0	1.62	0	1.08
ODAM	0	0	0	0
FDCSP	0	0	0	0
CSN3	0	0	0.64	0
CABS1	0	0	0	0
SMR3A	0	0	0	0
SMR3B	0	0	0	0
PROL1	0	0.81	0	0
MUC7	0.8	0	5.09	0
AMTN	0.8	0	0	1.08
AMBN	0	0	3.18	0
ENAM	0.8	0.81	0	0
IGJ	4.02	8.11	6.99	45.52
UTP3	78.07	97.26	76.29	150.66
RUFY3	54.73	66.46	80.11	115.98
GRSF1	331.6	482.25	328.69	638.43
MOB1B	10.46	10.54	16.53	13.01
DCK	68.41	58.36	55.95	89.97
SLC4A4	36.22	38.9	35.6	31.43
SLC4A4	36.22	38.9	35.6	31.43
GC	0	0.81	1.91	1.08
NPFFR2	1.61	0.81	2.54	2.17
ADAMTS3	8.85	4.86	12.72	42.27
ADAMTS3	8.85	4.86	12.72	42.27
COX18	95.78	103.75	89.64	113.81
COX18	95.78	103.75	89.64	113.81
ANKRD17	716.32	735.13	656.74	495.35
ALB	0.8	0	0	0
ALB	0.8	0	0	0
AFP	0	0	0.64	0
AFM	0	0	0	0
RASSF6	0	0	1.27	1.08
IL8	0	3.24	0.64	2.17
CXCL6	2.41	4.05	0.64	0
PF4V1	0	0	0	0
CXCL1	11.27	31.61	13.35	3.25
PF4	0	0	0	0
PPBP	0	0	0	0
CXCL5	3.22	8.92	4.45	7.59
CXCL3	2.41	4.86	2.54	0
PPBPP2	0	0	0	0
CXCL2	3.22	1.62	1.27	0
MTHFD2L	21.73	15.4	34.97	18.43
MTHFD2L	21.73	15.4	34.97	18.43
MTHFD2L	21.73	15.4	34.97	18.43
EPGN	0	0.81	0	0
EPGN	0	0.81	0	0
EREG	11.27	38.9	38.15	28.18
AREG	10.46	25.13	12.08	1.08
BTC	1.61	0	5.72	5.42
PARM1	3.22	1.62	6.36	2.17
PARM1	3.22	1.62	6.36	2.17
RCHY1	27.37	38.9	45.14	59.62
RCHY1	27.37	38.9	45.14	59.62
THAP6	5.63	6.48	15.89	40.11
THAP6	5.63	6.48	15.89	40.11
THAP6	5.63	6.48	15.89	40.11
C4orf26	0.8	0.81	1.27	2.17
CDKL2	6.44	1.62	12.08	7.59
G3BP2	332.41	472.53	375.73	927.84
USO1	37.83	55.93	65.48	188.6
USO1	37.83	55.93	65.48	188.6
USO1	37.83	55.93	65.48	188.6
PPEF2	427.38	551.96	2605.34	419.48
PPEF2	427.38	551.96	2605.34	419.48
NAAA	99.8	141.84	124.61	125.73
SDAD1	19.32	28.37	43.87	79.13
CXCL9	0	0	0	0
ART3	11.27	1.62	2.54	4.34
ART3	11.27	1.62	2.54	4.34
ART3	11.27	1.62	2.54	4.34
NUP54	28.97	44.58	52.13	55.28
SCARB2	622.15	748.91	652.29	918.08
STBD1	82.1	84.29	86.46	153.92
STBD1	82.1	84.29	86.46	153.92
STBD1	82.1	84.29	86.46	153.92
STBD1	82.1	84.29	86.46	153.92
CCDC158	21.73	32.42	26.07	33.6
MIR4450	444.28	768.36	413.88	835.7
SOWAHB	1.61	1.62	1.27	1.08
SOWAHB	1.61	1.62	1.27	1.08
11-Sep	1332.84	1938.74	1258.8	3111.94
CCNI	1892.22	1998.72	1347.17	1425.36
CCNG2	276.87	222.08	185.01	344.69
CXCL13	27.37	17.83	25.43	21.68
CNOT6L	27.37	41.34	48.32	54.2
MRPL1	28.17	29.18	40.69	37.94
FRAS1	258.36	295.84	235.87	336.02
FRAS1	258.36	295.84	235.87	336.02
ANXA3	28.97	44.58	60.4	152.83
LOC100505702	3.22	7.29	8.26	7.59
LOC100505702	3.22	7.29	8.26	7.59
LOC100505702	3.22	7.29	8.26	7.59
LOC100505702	3.22	7.29	8.26	7.59
BMP2K	42.66	42.96	59.76	42.27
BMP2K	45.88	58.36	69.3	55.28
BMP2K	42.66	42.96	59.76	42.27
BMP2K	45.88	58.36	69.3	55.28
BMP2K	42.66	42.96	59.76	42.27
LOC100505875	0.8	3.24	8.26	8.67
LOC100505875	0.8	3.24	8.26	8.67
NAA11	18.51	17.02	19.07	21.68
GK2	0	0	0	0
LOC100506035	1.61	0.81	3.81	3.25
GDEP	0.8	0	0	0
ANTXR2	259.97	317.72	288.63	509.44
ANTXR2	259.97	317.72	288.63	509.44
PRDM8	225.36	152.38	158.3	58.53
FGF5	145.68	139.41	117.62	118.15
C4orf22	17.71	15.4	31.79	23.85
BMP3	0	0	1.27	0
PRKG2	11.27	12.16	12.08	4.34
RASGEF1B	0	0	1.91	0
HNRNPD	1140.48	1085.27	876.08	701.3
HNRPDL	342.87	384.99	293.72	459.58
HNRPDL	342.87	384.99	293.72	459.58
ENOPH1	115.9	111.04	118.25	177.76
ENOPH1	115.9	111.04	118.25	177.76
TMEM150C	498.21	449.02	379.55	287.24
LINC00575	0	0.81	0.64	0
MIR575	238.24	347.71	251.12	196.19
SEC31A	1043.09	1272.5	976.53	1732.1
THAP9	8.05	12.97	21.62	20.59
THAP9-AS1	0	1.62	8.26	2.17
LIN54	17.71	28.37	24.79	47.69
LIN54	17.71	28.37	24.79	47.69
COPS4	140.85	179.12	168.48	174.51
PLAC8	24.15	17.83	37.51	13.01
PLAC8	24.15	17.83	37.51	13.01
COQ2	117.51	119.14	112.53	68.29
HPSE	6.44	17.02	17.17	9.76
HPSE	6.44	17.02	17.17	9.76
HELQ	18.51	22.69	32.42	37.94
FAM175A	49.9	51.87	57.22	60.7
FAM175A	49.9	51.87	57.22	60.7
FAM175A	49.9	51.87	57.22	60.7
AGPAT9	11.27	4.05	4.45	13.01
AGPAT9	11.27	4.05	3.81	11.92
AGPAT9	11.27	4.05	3.81	11.92
AGPAT9	11.27	4.05	3.81	11.92
NKX6-1	0	0	1.91	1.08
NKX6-1	0	0	1.91	1.08
CDS1	2.41	4.05	25.43	8.67
WDFY3	73.24	81.86	176.74	214.62
WDFY3	73.24	81.86	176.74	214.62
WDFY3-AS2	4.83	7.29	8.9	3.25
ARHGAP24	48.29	54.3	35.6	42.27
MAPK10	5.63	2.43	19.07	5.42
MAPK10	5.63	2.43	19.07	5.42
PTPN13	43.46	75.38	58.49	88.88
SLC10A6	24.15	37.28	34.33	6.5
C4orf36	42.66	71.32	50.86	44.44
LOC100506746	10.46	16.21	11.44	22.76
AFF1	586.74	542.23	588.71	476.92
AFF1	586.74	542.23	588.71	476.92
KLHL8	560.98	634.63	493.35	778.25
HSD17B13	3.22	5.67	2.54	4.34
HSD17B11	123.95	104.56	116.34	100.8
NUDT9	61.17	94.02	86.46	157.17
SPARCL1	1.61	1.62	5.72	4.34
DSPP	0	0	0	0
DMP1	0.8	0	0.64	0
IBSP	0	0	2.54	0
MEPE	0	0	0	1.08
MEPE	0	0	0	1.08
MEPE	0	0	0	1.08
MEPE	0	0	0	1.08
MEPE	0	0	0	1.08
MEPE	0	0	0	1.08
SPP1	5.63	1.62	6.36	10.84
PKD2	361.38	448.21	472.37	1419.94
ABCG2	20.93	18.64	22.89	18.43
PPM1K	57.14	56.74	76.29	121.4
PPM1K	57.14	56.74	76.29	121.4
PPM1K	57.14	56.74	76.29	121.4
HERC6	14.49	25.94	38.78	37.94
HERC6	14.49	25.94	38.78	37.94
HERC5	4.83	4.86	6.99	4.34
PYURF	302.63	367.97	357.3	462.83
NAP1L5	70.83	89.16	126.52	173.43
NAP1L5	70.83	89.16	126.52	173.43
FAM13A	64.39	64.03	55.31	73.71
FAM13A	64.39	64.03	55.31	73.71
FAM13A	64.39	64.03	55.31	73.71
FAM13A	64.39	64.03	55.31	73.71
TIGD2	10.46	19.45	18.44	19.51
GPRIN3	0.8	0	0.64	6.5
GPRIN3	0.8	0	0.64	6.5
LOC644248	23.34	14.59	35.6	2.17
LOC644248	26.56	17.83	45.77	2.17
LOC644248	26.56	17.83	45.77	2.17
LOC644248	26.56	17.83	45.77	2.17
LOC644248	26.56	17.83	45.77	2.17
LOC644248	23.34	14.59	35.6	2.17
MMRN1	0	0	1.27	0
CCSER1	4350.25	4149.81	4171.85	4539.46
CCSER1	4350.25	4149.81	4171.85	4539.46
GRID2	127.17	138.6	126.52	98.64
GRID2	127.17	138.6	126.52	98.64
GRID2	127.17	138.6	126.52	98.64
ATOH1	0	0	0	0
SMARCAD1	19.32	21.88	43.23	49.86
SMARCAD1	19.32	21.88	43.23	49.86
HPGDS	5.63	1.62	3.18	2.17
PDLIM5	134.41	175.88	161.48	567.97
PDLIM5	134.41	175.88	161.48	567.97
BMPR1B	6.44	4.05	6.99	8.67
UNC5C	204.43	221.27	167.84	216.78
UNC5C	204.43	221.27	167.84	216.78
PDHA2	8.85	8.92	8.9	7.59
PDHA2	8.85	8.92	8.9	7.59
STPG2	154.53	141.03	138.6	89.97
RAP1GDS1	135.22	171.83	155.76	303.5
TSPAN5	1040.68	1382.73	970.17	625.42
EIF4E	81.29	77.81	97.27	143.08
EIF4E	81.29	77.81	97.27	140.91
EIF4E	81.29	77.81	97.27	143.08
EIF4E	81.29	77.81	97.27	143.08
MIR3684	116.7	179.12	148.13	190.77
ADH5	1147.72	1255.48	1277.24	893.15
ADH6	50.71	39.71	40.05	24.93
ADH6	50.71	39.71	40.05	24.93
ADH6	50.71	39.71	40.05	24.93
ADH6	50.71	39.71	40.05	24.93
ADH4	0.8	0.81	0.64	0
ADH4	0.8	0.81	0.64	0
ADH1B	108.66	65.65	68.66	0
ADH1C	8.85	6.48	7.63	0
ADH7	0	0.81	0.64	0
C4orf17	0.8	0	0.64	0
C4orf17	0.8	0	0.64	0
TRMT10A	7.24	4.86	8.9	18.43
MTTP	0	0	1.27	1.08
MTTP	0	0	1.27	1.08
DAPP1	1.61	1.62	1.27	0
LAMTOR3	73.24	81.05	68.66	168.01
LAMTOR3	73.24	81.05	68.66	168.01
DNAJB14	0.8	4.86	39.42	39.02
DNAJB14	0.8	4.86	39.42	39.02
H2AFZ	814.51	988.01	808.05	803.18
LOC256880	0.8	0	0	3.25
DDIT4L	19.32	32.42	33.7	16.26
EMCN	2.41	0.81	114.44	3.25
PPP3CA	177.07	212.35	202.17	347.94
PPP3CA	177.07	212.35	202.17	347.94
FLJ20021	90.14	82.67	99.81	46.61
BANK1	3.22	4.05	8.26	11.92
SLC39A8	33.8	41.34	82.01	36.85
NFKB1	402.43	443.35	389.08	316.5
MANBA	180.29	219.65	238.41	373.95
UBE2D3	1024.58	1223.06	1075.07	1316.96
UBE2D3	1158.99	1345.45	1203.49	1436.19
UBE2D3	1158.99	1345.45	1203.49	1436.19
UBE2D3	1142.9	1320.32	1173.61	1414.52
UBE2D3	1097.02	1272.5	1129.11	1354.9
UBE2D3	1097.02	1272.5	1129.11	1354.9
UBE2D3	1145.31	1325.18	1178.7	1422.1
UBE2D3	1142.9	1320.32	1173.61	1414.52
UBE2D3	1142.9	1320.32	1173.61	1414.52
UBE2D3	1158.99	1345.45	1203.49	1436.19
UBE2D3	1142.9	1320.32	1173.61	1414.52
SLC9B1	87.73	94.02	116.34	156.08
SLC9B1	87.73	94.02	116.34	156.08
SLC9B2	103.02	106.99	113.17	147.41
BDH2	86.92	107.8	102.36	86.71
BDH2	86.92	107.8	102.36	86.71
CENPE	2.41	3.24	9.54	5.42
CENPE	2.41	3.24	9.54	5.42
TACR3	0.8	0	2.54	1.08
CXXC4	29.78	12.97	70.57	16.26
CXXC4	29.78	12.97	70.57	16.26
CXXC4	29.78	12.97	70.57	16.26
TET2	8.85	12.16	45.77	35.77
PPA2	162.58	182.36	232.05	204.86
PPA2	162.58	182.36	232.05	204.86
PPA2	162.58	182.36	232.05	204.86
PPA2	162.58	182.36	232.05	204.86
PPA2	162.58	182.36	232.05	204.86
PPA2	162.58	182.36	232.05	204.86
ARHGEF38-IT1	5.63	3.24	10.17	10.84
ARHGEF38-IT1	0	0	0	0
INTS12	40.24	42.96	42.6	56.36
GSTCD	22.54	32.42	43.87	43.36
NPNT	1.61	2.43	22.89	0
TBCK	68.41	69.7	71.84	108.39
TBCK	68.41	69.7	71.84	108.39
TBCK	68.41	69.7	71.84	108.39
DKK 2.00	49.9	64.84	178.01	89.97
DKK 2.00	49.9	64.84	178.01	89.97
PAPSS1	253.53	375.27	239.68	345.77
SGMS2	31.39	29.99	23.52	139.83
SGMS2	31.39	29.99	23.52	139.83
CYP2U1	197.99	192.09	187.55	209.2
HADH	208.46	240.72	225.69	173.43
HADH	208.46	240.72	225.69	173.43
LEF1-AS1	4.02	6.48	1.91	1.08
LEF1-AS1	0	0	0	0
RPL34-AS1	6.44	13.78	17.17	3.25
RPL34	1917.17	1836.61	1715.91	1488.22
OSTC	394.38	513.86	445.03	862.8
AGXT2L1	0	0	1.91	2.17
COL25A1	8.05	8.11	12.72	6.5
SEC24B	4.02	3.24	5.09	2.17
SEC24B	4.02	3.24	5.09	2.17
SEC24B-AS1	73.24	90.78	91.55	156.08
CCDC109B	100.61	89.97	112.53	117.06
CASP6	50.71	57.55	45.14	48.78
PLA2G12A	66	88.35	97.91	185.35
CFI	9.66	21.07	24.16	4.34
GAR1	185.12	141.03	144.32	140.91
GAR1	185.12	141.03	144.32	140.91
RRH	0	0	1.27	0
LRIT3	0.8	0	0.64	0
EGF	0.8	5.67	5.72	19.51
ELOVL6	37.83	33.23	83.28	32.52
ENPEP	4.02	1.62	9.54	1.08
PITX2	16.1	5.67	1.91	4.34
C4orf32	51.51	58.36	45.14	58.53
C4orf32	51.51	58.36	45.14	58.53
AP1AR	25.76	25.94	34.33	76.96
TIFA	33	56.74	43.87	48.78
ALPK1	87.73	84.29	103.63	61.78
ALPK1	87.73	84.29	103.63	61.78
ALPK1	87.73	84.29	103.63	61.78
ALPK1	87.73	84.29	103.63	61.78
NEUROG2	0	0	0	0
LARP7	57.14	68.08	62.3	79.13
LARP7	57.14	68.08	62.3	79.13
LARP7	57.14	68.08	62.3	79.13
MIR367	16.1	21.88	28.61	54.2
MIR367	16.1	21.88	28.61	54.2
MIR1243	852.34	820.24	752.74	571.23
CAMK2D	103.83	98.07	115.71	164.76
ARSJ	123.95	147.51	103.63	176.68
ARSJ	123.95	147.51	103.63	176.68
MIR577	0	0.81	0	0
NDST4	2.41	1.62	10.17	3.25
TRAM1L1	20.12	29.18	26.7	54.2
NDST3	53.93	64.03	66.75	80.21
SNORA24	758.17	733.51	630.67	425.98
PRSS12	1522.79	1763.67	1130.38	1050.32
CEP170P1	2.41	7.29	5.72	8.67
CEP170P1	2.41	7.29	5.72	8.67
CEP170P1	2.41	7.29	5.72	8.67
METTL14	10.46	21.07	15.26	21.68
METTL14	10.46	21.07	15.26	21.68
SEC24D	678.49	854.28	604.61	1155.46
SEC24D	678.49	854.28	604.61	1155.46
SEC24D	678.49	854.28	604.61	1155.46
SYNPO2	90.95	91.59	77.56	983.12
MYOZ2	3.22	0.81	3.18	6.5
USP53	97.39	106.99	137.96	470.42
USP53	97.39	106.99	137.96	470.42
USP53	97.39	106.99	137.96	470.42
C4orf3	658.37	743.24	655.47	702.38
FABP2	0	0	0.64	0
FLJ14186	16.1	19.45	15.26	11.92
LOC645513	96.58	154.81	147.5	115.98
PDE5A	120.73	213.16	181.83	182.1
PDE5A	120.73	213.16	181.83	182.1
PDE5A	114.29	198.57	173.56	174.51
PDE5A	114.29	198.57	173.56	174.51
PDE5A	114.29	198.57	173.56	174.51
MAD2L1	43.46	59.17	34.33	35.77
PRDM5	31.39	34.85	41.32	46.61
NDNF	4.02	0.81	65.48	8.67
TNIP3	2.41	4.86	5.09	2.17
QRFPR	108.66	98.88	95.36	187.52
QRFPR	108.66	98.88	95.36	187.52
QRFPR	108.66	98.88	95.36	187.52
ANXA5	5504.41	5637.09	5423.66	6577.23
TMEM155	0.8	0	0	0
EXOSC9	32.19	47.82	42.6	67.2
EXOSC9	32.19	47.82	42.6	67.2
EXOSC9	32.19	47.82	42.6	67.2
BBS7	12.88	21.88	16.53	36.85
TRPC3	4.02	3.24	2.54	0
KIAA1109	11.27	14.59	53.4	44.44
KIAA1109	11.27	14.59	53.4	44.44
ADAD1	4.83	0	1.27	3.25
IL2	0	0	0	0
IL21	0.8	0	0	0
IL21	0.8	0	0	0
BBS12	9.66	20.26	18.44	23.85
FGF2	330.8	357.43	345.22	2217.7
FGF2	330.8	357.43	345.22	2217.7
SPATA5	28.97	26.75	82.65	48.78
SPRY1	165.8	260.98	199.63	23.85
LOC285419	7.24	6.48	15.26	1.08
LOC285419	7.24	6.48	15.26	1.08
ANKRD50	23.34	42.15	36.87	95.38
ANKRD50	23.34	42.15	36.87	95.38
FAT4	62.78	37.28	26.07	95.38
INTU	1.61	4.05	10.17	14.09
INTU	1.61	4.05	10.17	14.09
SLC25A31	21.73	17.02	22.89	6.5
HSPA4L	245.48	246.39	217.43	194.02
HSPA4L	245.48	246.39	217.43	194.02
PLK4	1.61	6.48	7.63	3.25
MFSD8	19.32	16.21	36.87	19.51
MFSD8	19.32	16.21	36.87	19.51
LARP1B	491.77	438.49	473.64	304.58
LARP1B	491.77	438.49	473.64	304.58
PGRMC2	684.13	645.17	626.22	1242.17
PGRMC2	684.13	645.17	626.22	1242.17
PHF17	67.61	51.87	59.76	58.53
PHF17	82.1	64.03	71.84	105.14
PHF17	82.1	64.03	71.84	105.14
SCLT1	10.46	12.97	36.87	23.85
C4orf33	5.63	2.43	3.81	8.67
C4orf33	5.63	2.43	3.81	8.67
C4orf33	5.63	2.43	3.81	8.67
C4orf33	5.63	2.43	3.81	8.67
C4orf33	5.63	2.43	3.81	8.67
PCDH10	111.07	136.17	94.09	2331.51
PCDH10	111.07	136.17	94.09	2331.51
PCDH10	135.22	166.15	117.62	3077.25
PCDH10	135.22	166.15	117.62	3077.25
PCDH10	135.22	166.15	117.62	3077.25
PCDH10	135.22	166.15	117.62	3077.25
PABPC4L	3.22	14.59	12.08	65.04
PABPC4L	3.22	14.59	12.08	65.04
PCDH18	429.79	634.63	296.26	362.03
PCDH18	429.79	634.63	296.26	362.03
SLC7A11-AS1	1.61	3.24	4.45	2.17
SLC7A11	55.54	50.25	53.4	401.05
SLC7A11	55.54	50.25	53.4	401.05
CCRN4L	44.27	53.49	52.13	59.62
CCRN4L	44.27	53.49	52.13	59.62
ELF2	892.59	701.09	686.62	963.61
MGARP	82.9	175.07	207.26	779.34
NDUFC1	219.73	267.47	277.19	293.74
NDUFC1	33	34.85	61.67	62.87
RAB33B	30.58	21.88	26.7	60.7
SETD7	237.43	260.17	261.3	812.94
MAML3	54.73	71.32	358.57	63.95
MAML3	54.73	71.32	358.57	63.95
MAML3	54.73	71.32	358.57	63.95
SCOC	383.92	418.22	357.3	424.9
SCOC	324.36	315.29	282.28	201.61
SCOC	324.36	315.29	282.28	201.61
SCOC	324.36	315.29	282.28	201.61
CLGN	0.8	0.81	1.91	0
LOC152586	1.61	0	1.91	1.08
ELMOD2	29.78	39.71	33.06	88.88
UCP1	0	0	0	0
TNRC18P1	203.63	236.67	274.01	215.7
RNF150	101.41	125.63	133.51	150.66
ZNF330	152.12	164.53	139.87	172.34
ZNF330	152.12	164.53	139.87	172.34
IL15	27.37	25.13	22.25	13.01
IL15	27.37	25.13	22.25	13.01
INPP4B	61.17	62.41	777.53	202.69
USP38	45.88	51.87	47.68	117.06
USP38	45.88	51.87	47.68	117.06
MIR3139	1284.55	1068.25	970.8	519.2
MIR3139	1284.55	1068.25	970.8	519.2
SMARCA5	64.39	96.45	78.83	187.52
SMARCA5	64.39	96.45	78.83	187.52
GUSBP5	26.56	15.4	15.26	9.76
GYPE	6.44	12.16	8.26	3.25
GYPE	6.44	12.16	8.26	3.25
GYPE	0	1.62	3.18	1.08
GYPB	0	0	1.91	0
GYPA	0	0.81	3.18	1.08
GYPA	0	0.81	3.18	1.08
GYPA	0	0.81	3.18	1.08
HHIP	5.63	0	1.27	0
HHIP-AS1	1.61	1.62	10.17	3.25
HHIP-AS1	1.61	1.62	10.17	3.25
ABCE1	28.97	25.94	56.58	40.11
ABCE1	28.17	24.32	55.31	39.02
OTUD4	43.46	68.08	54.04	120.32
SMAD1	86.12	124.82	97.91	62.87
SMAD1	86.12	124.82	97.91	62.87
SMAD1	86.12	124.82	97.91	62.87
SMAD1	86.12	124.82	97.91	62.87
MMAA	62.78	85.1	58.49	99.72
C4orf51	1.61	0	4.45	3.25
ZNF827	70.02	78.62	162.75	106.22
LOC100505545	0	0	0	1.08
LOC100505545	0	0	0	1.08
LSM 6.00	84.51	124.82	101.09	84.55
LSM 6.00	84.51	124.82	101.09	84.55
SLC10A7	0.8	2.43	9.54	10.84
SLC10A7	0.8	2.43	9.54	10.84
POU4F2	0.8	0	1.27	0
TTC29	3.22	4.86	11.44	4.34
EDNRA	71.63	81.05	62.94	30.35
EDNRA	71.63	81.05	62.94	30.35
TMEM184C	148.9	159.67	152.58	188.6
TMEM184C	148.9	159.67	152.58	188.6
PRMT10	14.49	20.26	28.61	37.94
PRMT10	14.49	20.26	28.61	37.94
MIR4799	166.61	211.54	250.49	101.89
MIR4799	166.61	211.54	250.49	101.89
NR3C2	8.05	5.67	33.06	6.5
NR3C2	8.05	5.67	33.06	6.5
DCLK2	244.68	228.56	205.99	1068.75
DCLK2	244.68	228.56	205.99	1068.75
DCLK2	244.68	228.56	205.99	1068.75
DCLK2	244.68	228.56	205.99	1068.75
DCLK2	244.68	228.56	205.99	1068.75
MAB21L2	71.63	67.27	357.93	112.73
MAB21L2	71.63	67.27	357.93	112.73
MAB21L2	71.63	67.27	357.93	112.73
MAB21L2	71.63	67.27	357.93	112.73
MAB21L2	71.63	67.27	357.93	112.73
SNORD73A	0	0.81	0	2.17
SH3D19	119.92	138.6	158.3	268.81
PRSS48	0	0	13.99	0
FAM160A1	8.05	7.29	40.69	8.67
PET112	205.24	176.69	185.01	158.25
PET112	205.24	176.69	185.01	158.25
PET112	205.24	176.69	185.01	158.25
PET112	205.24	176.69	185.01	158.25
FBXW7	12.88	25.13	204.71	46.61
FBXW7	8.85	13.78	41.32	37.94
FBXW7	8.85	13.78	41.32	37.94
FBXW7	8.85	12.97	23.52	37.94
MIR4453	4.83	4.05	4.45	4.34
TMEM154	8.85	8.92	10.17	17.34
TMEM154	8.85	8.92	10.17	17.34
TIGD4	0	0	0.64	0
ARFIP1	85.31	90.78	152.58	195.11
FHDC1	13.68	19.45	29.24	50.94
FHDC1	13.68	19.45	29.24	50.94
TRIM2	1081.73	1300.87	1029.93	1703.92
TRIM2	1081.73	1300.87	1029.93	1703.92
TRIM2	1081.73	1300.87	1029.93	1703.92
MND1	6.44	9.73	12.08	4.34
KIAA0922	50.71	39.71	57.85	36.85
KIAA0922	50.71	39.71	57.85	36.85
TLR2	0.8	0.81	1.27	5.42
TLR2	0.8	0.81	1.27	5.42
RNF175	20.93	55.11	45.14	7.59
SFRP2	334.82	317.72	72.48	13.01
DCHS2	2.41	4.86	10.81	3.25
PLRG1	145.68	158.05	153.22	201.61
FGB	0.8	0	0	0
FGA	0	0	0	0
FGG	0	0	0	0
LRAT	0	0	0	0
LRAT	0	0	0	0
RBM46	0.8	0.81	2.54	1.08
NPY2R	0	0	0	0
MAP9	3.22	8.92	5.09	34.69
GUCY1A3	8.05	30.8	6.99	0
GUCY1B3	22.54	72.14	22.25	5.42
ASIC5	0.8	0	1.27	0
TDO2	0	0	0	0
CTSO	92.56	155.62	122.07	122.48
PDGFC	377.48	409.31	362.38	909.41
GLRB	64.39	57.55	68.66	135.49
GRIA2	0.8	0.81	2.54	0
LOC340017	0	0	0	0
FAM198B	140.85	132.92	186.28	347.94
FAM198B	140.85	132.92	186.91	347.94
FAM198B	140.85	132.92	186.91	347.94
FAM198B	140.85	132.92	186.91	347.94
TMEM144	4.02	4.86	20.34	7.59
TMEM144	4.02	4.86	20.34	7.59
RXFP1	8.85	8.92	14.62	31.43
RXFP1	8.85	8.92	14.62	31.43
C4orf46	100.61	90.78	84.56	56.36
C4orf46	37.83	56.74	47.68	82.38
PPID	88.53	108.61	92.18	114.9
FNIP2	58.75	40.53	64.21	181.01
C4orf45	100.61	96.45	102.36	157.17
C4orf45	100.61	96.45	102.36	157.17
RAPGEF2	53.93	85.91	73.11	192.94
FSTL5	12.07	13.78	27.97	17.34
FSTL5	12.07	13.78	27.97	17.34
NPY1R	1.61	0	6.99	0
NPY5R	0	0	0	0
TKTL2	0	0	0	0
TMA16	38.63	43.77	52.77	52.03
ANP32C	375.06	479.01	477.45	737.07
ANP32C	375.06	479.01	477.45	737.07
LOC100505989	2.41	3.24	4.45	5.42
LOC100506013	0	0.81	2.54	2.17
FAM218A	4.83	9.73	11.44	32.52
FAM218A	4.83	9.73	11.44	32.52
TRIM60	0	0	0	1.08
TMEM192	140.04	78.62	160.21	218.95
TMEM192	140.04	78.62	160.21	218.95
GK3P	45.88	53.49	99.18	95.38
MSMO1	389.55	195.33	350.3	673.11
MIR578	165	184.8	157.67	628.67
TLL1	3.22	1.62	4.45	3.25
SPOCK3	8.05	10.54	15.89	10.84
SPOCK3	8.05	10.54	15.89	10.84
SPOCK3	8.05	10.54	15.89	10.84
SPOCK3	8.05	10.54	15.89	10.84
SPOCK3	8.05	10.54	15.89	10.84
SPOCK3	8.05	10.54	15.89	10.84
SPOCK3	8.05	10.54	15.89	10.84
SPOCK3	8.05	10.54	15.89	10.84
SPOCK3	8.05	10.54	15.89	10.84
ANXA10	1.61	3.24	3.18	1.08
DDX60	4.02	7.29	6.36	13.01
DDX60	4.02	7.29	6.36	13.01
DDX60L	14.49	16.21	32.42	16.26
DDX60L	14.49	16.21	32.42	16.26
PALLD	815.32	761.07	614.14	454.16
CBR4	34.61	47.82	63.58	49.86
SH3RF1	207.65	254.5	260.66	401.05
SH3RF1	207.65	254.5	260.66	401.05
NEK1	13.68	12.16	29.24	39.02
CLCN3	97.39	124.01	142.41	247.13
CLCN3	97.39	124.01	142.41	247.13
C4orf27	32.19	31.61	29.24	47.69
LOC100506085	3.22	2.43	3.18	2.17
MFAP3L	4.83	1.62	6.99	152.83
MFAP3L	4.83	1.62	6.99	152.83
AADAT	25.76	17.83	13.99	33.6
LOC100506122	0.8	0	0	0
GALNTL6	23.34	20.26	31.79	17.34
GALNTL6	23.34	20.26	31.79	17.34
GALNTL6	23.34	20.26	31.79	17.34
GALNT7	16.9	10.54	89.01	33.6
GALNT7	16.9	10.54	89.01	33.6
HMGB2	184.31	193.71	119.52	46.61
SAP30	148.09	112.66	118.25	59.62
SCRG1	0	0	0.64	1.08
SCRG1	0	0	0.64	1.08
HAND2	115.09	105.37	98.54	8.67
NBLA00301	12.88	12.16	2.54	0
NBLA00301	12.88	12.16	2.54	0
NBLA00301	12.88	12.16	2.54	0
CEP44	82.1	82.67	96.64	138.74
CEP44	82.1	82.67	96.64	138.74
FBXO8	11.27	13.78	15.26	22.76
FBXO8	11.27	13.78	15.26	22.76
HPGD	0	1.62	2.54	0
GLRA3	4.02	3.24	6.36	7.59
GLRA3	4.02	3.24	6.36	7.59
GLRA3	4.02	3.24	6.36	7.59
GLRA3	4.02	3.24	6.36	7.59
GLRA3	4.02	3.24	6.36	7.59
ADAM29	0	0.81	0	0
GPM6A	7.24	8.11	17.17	8.67
